email_id,subject,participants,time,time_normalized,location,topic,processed_at
6201,Confirmacao - submissao de artigo,Rita Fernandes,depois de almoco,,presencial - gabinete 3.12,submissao de artigo,2026-07-24T21:43:40.638203
2383,Documentacao em falta,Secretaria Academica,,,,Secretaria Academica,2026-07-24T21:43:40.778212
5579,Fw: Reuniao sobre credibilidade dos dados recolhidos,Joao Pereira,quarta a tarde,2026-05-13T12:00:00/2026-05-13T18:00:00,presencial - laboratorio de informatica,credibilidade dos dados recolhidos,2026-07-24T21:43:40.941370
9838,Fw: Cancelamento de reuniao,Coordenacao de Mestrado,antes do seminario,,remoto - zoom,Fw: Cancelamento de reuniao,2026-07-24T21:43:41.181897
3667,Fw: Disponibilidade para reuniao,Carolina Silva,segunda de manha,2026-06-08T06:00:00/2026-06-08T12:00:00,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:43:41.340392
5053,Re: Cancelamento de reuniao,Prof. Ricardo Mendes,3.12,2026-02-26T03:12:00,presencial - gabinete 3.12,Prof. Ricardo Mendes,2026-07-24T21:43:41.488462
9906,Confirmacao - credibilidade dos dados recolhidos,Conselho Pedagogico,durante a manha,2026-04-14T06:00:00/2026-04-14T12:00:00,presencial - gabinete de orientacao,credibilidade dos dados recolhidos,2026-07-24T21:43:41.649970
6591,Re: Indisponibilidade para a reuniao,Prof. Ricardo Mendes,,,remoto - teams,Prof. Ricardo Mendes,2026-07-24T21:43:41.786544
2840,Re: Disponibilidade para reuniao,Professora Sofia Carvalho,depois da aula,,presencial - sala de reunioes do departamento,credibilidade dos dados recolhidos,2026-07-24T21:43:41.949112
5797,Imprevisto - preparacao da defesa,Conselho Pedagogico,terca as 11h,2026-03-24T11:00:00,remoto - zoom,preparacao da defesa,2026-07-24T21:43:42.135360
4285,Fw: Marcacao de reuniao,Secretaria Academica,quinta as 16h,2026-03-19T16:00:00,remoto - teams,revisao bibliografica,2026-07-24T21:43:42.294090
575,Fw: Indisponibilidade para a reuniao,Secretaria Academica,,,remoto - teams,Secretaria Academica,2026-07-24T21:43:42.450335
7053,Fw: Cancelamento de reuniao,Prof. Ricardo Mendes,,,remoto - zoom,orientacao da dissertacao,2026-07-24T21:43:42.612401
2494,Re: Re: Marcacao de reuniao,Professor Luis Almeida,segunda de manha,2026-03-09T06:00:00/2026-03-09T12:00:00,presencial - auditorio principal,coordenacao da unidade curricular,2026-07-24T21:43:42.774389
7515,Fw: Agendamento - relatorio de progresso,Professora Sofia Carvalho,antes do seminario,,presencial - secretaria,relatorio de progresso,2026-07-24T21:43:42.922048
5510,RE: Indisponibilidade para a reuniao,Ana Martins,amanha as 10h,2026-02-14T10:00:00,remoto - zoom,RE: Indisponibilidade para a reuniao,2026-07-24T21:43:43.073343
5016,Fw: Confirmado,Professora Sofia Carvalho,dia 18 as 9h30,2026-04-18T09:30:00,presencial - sala B104,Professora Sofia Carvalho,2026-07-24T21:43:43.214089
4172,RE: Imprevisto - horarios do semestre,Miguel Santos,dia 18 as 9h30,2026-05-18T09:30:00,remoto - zoom,horarios do semestre,2026-07-24T21:43:43.371966
7419,Re: Reuniao sobre planeamento de aulas,Gabinete de Estagios,amanha as 15h,2026-04-05T15:00:00,presencial - gabinete de orientacao,planeamento de aulas,2026-07-24T21:43:43.553542
4711,Re: Tudo certo para a reuniao,Professor Luis Almeida,,,presencial - sala B104,Professor Luis Almeida,2026-07-24T21:43:43.687483
2878,RE: Confirmacao - horarios do semestre,Professora Sofia Carvalho,segunda de manha,2026-03-09T06:00:00/2026-03-09T12:00:00,presencial - sala B104,horarios do semestre,2026-07-24T21:43:43.854488
5870,Reuniao confirmada,Professora Ana Costa,,,presencial - gabinete da direcao,Professora Ana Costa,2026-07-24T21:43:43.980098
1326,RE: Cancelamento de reuniao,Professora Ana Costa,,,presencial - auditorio principal,planeamento de aulas,2026-07-24T21:43:44.129509
5266,Re: Cancelamento de reuniao,Professora Sofia Carvalho,,,remoto - teams,Professora Sofia Carvalho,2026-07-24T21:43:44.274867
972,Fw: Imprevisto - preparacao da defesa,Professora Sofia Carvalho,,,presencial - gabinete 3.12,preparacao da defesa,2026-07-24T21:43:44.448046
93,RE: Reuniao sem efeito,Secretaria Academica,amanha as 10h,2026-02-12T10:00:00,remoto - zoom,Secretaria Academica,2026-07-24T21:43:44.589781
7351,RE: Tudo certo para a reuniao,Coordenacao de Mestrado,,,presencial - biblioteca,Coordenacao de Mestrado,2026-07-24T21:43:44.744640
6148,Reuniao confirmada,Professora Ana Costa,,,presencial - auditorio principal,Professora Ana Costa,2026-07-24T21:43:44.906681
8857,RE: Confirmacao - analise dos resultados dos estudantes,Ana Martins,dia 22 as 17h,2026-04-22T17:00:00,remoto - google meet,analise dos resultados dos estudantes,2026-07-24T21:43:45.090873
6933,Fw: Indisponibilidade para a reuniao,Professora Sofia Carvalho,,,remoto - zoom,Fw: Indisponibilidade para a reuniao,2026-07-24T21:43:45.236979
1633,Re: Confirmacao - preparacao da defesa,Ana Martins,terca as 11h,2026-05-05T11:00:00,presencial - sala B104,preparacao da defesa,2026-07-24T21:43:45.380405
3295,RE: Re: Marcacao de reuniao,Professora Ana Costa,sexta as 14h30,2026-05-22T14:30:00,presencial - auditorio principal,avaliacao continua,2026-07-24T21:43:45.606368
1309,Disponibilidade para reuniao,Diretor do Curso,depois da aula,,remoto - zoom,orientacao da dissertacao,2026-07-24T21:43:45.755915
4040,RE: Necessidade de remarcar,Conselho Pedagogico,,,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:43:45.908758
2937,Ponto de situacao,Professora Sofia Carvalho,na proxima semana,2026-06-01T00:00:00/2026-06-07T23:59:59,remoto - zoom,proposta de projeto,2026-07-24T21:43:46.057769
483,Necessidade de remarcar,Secretaria Academica,dia 18 as 9h30,2026-05-18T09:30:00,remoto - zoom,planeamento de aulas,2026-07-24T21:43:46.212943
5883,RE: Imprevisto - submissao de artigo,Coordenacao de Mestrado,,,presencial - laboratorio de informatica,submissao de artigo,2026-07-24T21:43:46.387781
8613,Fw: Reuniao sem efeito,Professor Luis Almeida,amanha as 15h,2026-05-18T15:00:00,remoto - google meet,Fw: Reuniao sem efeito,2026-07-24T21:43:46.526425
8844,RE: Entrega de relatorio,Prof. Ricardo Mendes,,,,RE: Entrega de relatorio,2026-07-24T21:43:46.677030
3844,Re: Agendamento - revisao do plano de trabalhos,Diretor do Curso,quarta a tarde,2026-05-13T12:00:00/2026-05-13T18:00:00,presencial - gabinete da direcao,revisao do plano de trabalhos,2026-07-24T21:43:46.841071
2718,RE: Re: Marcacao de reuniao,Professora Sofia Carvalho,dia 18 as 9h30,2026-04-18T09:30:00,remoto - zoom,preparacao da defesa,2026-07-24T21:43:46.993034
2125,RE: Remarcacao de reuniao,Prof. Ricardo Mendes,sexta as 14h30,2026-05-29T14:30:00,presencial - gabinete da direcao,analise dos resultados dos estudantes,2026-07-24T21:43:47.134748
9271,Fw: Indisponibilidade para a reuniao,Coordenacao de Mestrado,,,remoto - zoom,Fw: Indisponibilidade para a reuniao,2026-07-24T21:43:47.293613
5900,RE: Ponto de situacao,Professora Sofia Carvalho,quarta a tarde,2026-04-08T12:00:00/2026-04-08T18:00:00,presencial - gabinete 3.12,credibilidade dos dados recolhidos,2026-07-24T21:43:47.473087
4845,Re: Reuniao sem efeito,Secretaria Academica,quinta as 16h,2026-03-12T16:00:00,remoto - zoom,Secretaria Academica,2026-07-24T21:43:47.619689
811,Re: Tudo certo para a reuniao,Secretaria Academica,dia 22 as 17h,2026-06-22T17:00:00,remoto - zoom,relatorio de progresso,2026-07-24T21:43:47.777168
9910,Confirmacao - revisao bibliografica,Joao Pereira,,,remoto - teams,revisao bibliografica,2026-07-24T21:43:47.913706
8594,RE: Informacao academica,Secretaria Academica,,,,validacao,2026-07-24T21:43:48.049497
3242,RE: Imprevisto - avaliacao continua,Conselho Pedagogico,amanha as 15h,2026-05-19T15:00:00,presencial - laboratorio de informatica,avaliacao continua,2026-07-24T21:43:48.209022
5091,Fw: Disponibilidade para reuniao,Rita Fernandes,dia 18 as 9h30,2026-06-18T09:30:00,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:48.360055
1040,RE: Envio de documentos,Professora Ana Costa,,,,apreciacao do conselho cientifico,2026-07-24T21:43:48.506925
4640,Re: Indisponibilidade para a reuniao,Gabinete de Estagios,,,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:43:48.686665
3918,Re: Pedido de reuniao,Professor Luis Almeida,terca as 11h,2026-03-17T11:00:00,presencial - gabinete de orientacao,submissao de artigo,2026-07-24T21:43:48.854490
8048,Re: Reuniao confirmada,Carolina Silva,,,presencial - auditorio principal,Carolina Silva,2026-07-24T21:43:48.996265
8883,RE: Indisponibilidade para a reuniao,Professora Ana Costa,,,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:49.185860
470,Fw: Reuniao sem efeito,Diretor do Curso,segunda de manha,2026-04-13T06:00:00/2026-04-13T12:00:00,presencial - gabinete da direcao,Fw: Reuniao sem efeito,2026-07-24T21:43:49.336508
4899,RE: Cancelamento de reuniao,Coordenacao de Mestrado,ao final do dia,,presencial - gabinete 3.12,Coordenacao de Mestrado,2026-07-24T21:43:49.501058
5750,Fw: Indisponibilidade para a reuniao,Professora Sofia Carvalho,,,presencial - sala 2.3,revisao do plano de trabalhos,2026-07-24T21:43:49.662207
2633,Re: Indisponibilidade para a reuniao,Diretor do Curso,,,remoto - zoom,credibilidade dos dados recolhidos,2026-07-24T21:43:49.815917
933,Tudo certo para a reuniao,Ana Martins,3.12,2026-03-04T03:12:00,presencial - gabinete 3.12,Tudo certo para a reuniao,2026-07-24T21:43:49.972305
9193,Atualizacao de processo,Joao Pereira,,,,exercicios praticos,2026-07-24T21:43:50.106246
9397,RE: Necessidade de remarcar,Professora Sofia Carvalho,dia 18 as 9h30,2026-05-18T09:30:00,presencial - biblioteca,revisao do plano de trabalhos,2026-07-24T21:43:50.276040
1540,Re: Confirmacao - acompanhamento pedagogico,Professora Sofia Carvalho,depois de almoco,,remoto - google meet,acompanhamento pedagogico,2026-07-24T21:43:50.413170
3455,Fw: Informacao academica,Conselho Pedagogico,,,,Fw: Informacao academica,2026-07-24T21:43:50.553286
5653,Re: Pedido de reuniao,Secretaria Academica,ao final do dia,,remoto - zoom,revisao bibliografica,2026-07-24T21:43:50.709324
3991,Imprevisto - avaliacao continua,Conselho Pedagogico,,,remoto - zoom,avaliacao continua,2026-07-24T21:43:50.858341
6886,Fw: Marcacao de reuniao,Mariana Lopes,,,presencial - gabinete de orientacao,processo de estagio,2026-07-24T21:43:51.001388
7310,Re: Reuniao sobre pedido de equivalencias,Professora Ana Costa,sexta as 14h30,2026-02-06T14:30:00,remoto - zoom,pedido de equivalencias,2026-07-24T21:43:51.162278
630,Pedido de reuniao,Professora Ana Costa,segunda de manha,2026-04-13T06:00:00/2026-04-13T12:00:00,remoto - zoom,distribuicao de servico docente,2026-07-24T21:43:51.308280
4412,Fw: Imprevisto - validacao de atas,Professor Luis Almeida,durante a manha,2026-04-18T06:00:00/2026-04-18T12:00:00,presencial - sala de reunioes do departamento,validacao de atas,2026-07-24T21:43:51.469289
8358,Fw: Remarcacao de reuniao,Coordenacao de Mestrado,segunda de manha,2026-03-16T06:00:00/2026-03-16T12:00:00,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:43:51.698652
7388,Fw: Remarcacao de reuniao,Prof. Ricardo Mendes,durante a manha,2026-02-22T06:00:00/2026-02-22T12:00:00,presencial - secretaria,pedido de equivalencias,2026-07-24T21:43:51.864025
2525,Necessidade de remarcar,Professora Sofia Carvalho,sexta as 14h30,2026-05-29T14:30:00,presencial - gabinete 3.12,validacao de atas,2026-07-24T21:43:52.006902
8570,Fw: Cancelamento de reuniao,Diretor do Curso,,,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:52.158065
5567,RE: Necessidade de remarcar,Professora Sofia Carvalho,quinta as 16h,2026-05-07T16:00:00,presencial - secretaria,revisao do plano de trabalhos,2026-07-24T21:43:52.299165
2651,RE: Indisponibilidade para a reuniao,Professora Ana Costa,,,presencial - gabinete 3.12,distribuicao de servico docente,2026-07-24T21:43:52.453102
9457,RE: Reuniao confirmada,Professor Luis Almeida,amanha as 15h,2026-02-10T15:00:00,presencial - laboratorio de informatica,Professor Luis Almeida,2026-07-24T21:43:52.593349
8565,Re: Reuniao confirmada,Professora Ana Costa,terca as 11h,2026-02-10T11:00:00,presencial - gabinete da direcao,planeamento de aulas,2026-07-24T21:43:52.729453
7096,Re: Necessidade de remarcar,Prof. Ricardo Mendes,na proxima semana,2026-05-11T00:00:00/2026-05-17T23:59:59,presencial - gabinete 3.12,submissao de artigo,2026-07-24T21:43:52.919349
6427,RE: Reuniao sem efeito,Gabinete de Estagios,,,presencial - biblioteca,pedido de equivalencias,2026-07-24T21:43:53.077769
2691,Re: Marcacao de reuniao,Professor Luis Almeida,,,remoto - zoom,Professor Luis Almeida,2026-07-24T21:43:53.218310
669,RE: Confirmado,Professora Ana Costa,,,presencial - sala de reunioes do departamento,RE: Confirmado,2026-07-24T21:43:53.372539
6751,Re: Confirmacao - processo de estagio,Carolina Silva,amanha as 15h,2026-06-03T15:00:00,presencial - gabinete da direcao,processo de estagio,2026-07-24T21:43:53.526846
4452,Documentacao em falta,Prof. Ricardo Mendes,,,,apreciacao do conselho cientifico,2026-07-24T21:43:53.677076
3103,RE: Remarcacao de reuniao,Rita Fernandes,ao final do dia,,presencial - biblioteca,credibilidade dos dados recolhidos,2026-07-24T21:43:53.836686
5658,Fw: Indisponibilidade para a reuniao,Professora Ana Costa,,,presencial - laboratorio de informatica,pedido de equivalencias,2026-07-24T21:43:53.996859
5260,RE: Reuniao sobre analise dos resultados dos estudantes,Secretaria Academica,dia 22 as 17h,2026-02-22T17:00:00,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:54.149734
5947,Remarcacao de reuniao,Secretaria Academica,antes do seminario,,presencial - sala 2.3,orientacao da dissertacao,2026-07-24T21:43:54.328605
2939,Fw: Necessidade de remarcar,Carolina Silva,,,presencial - gabinete de orientacao,acompanhamento pedagogico,2026-07-24T21:43:54.479538
3795,Re: Cancelamento de reuniao,Secretaria Academica,,,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:43:54.634825
9343,Fw: Re: Marcacao de reuniao,Ana Martins,,,remoto - teams,analise dos resultados dos estudantes,2026-07-24T21:43:54.780070
7143,Re: Reuniao sem efeito,Professora Sofia Carvalho,durante a manha,2026-03-02T06:00:00/2026-03-02T12:00:00,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:43:54.925220
9368,Re: Documentacao em falta,Professora Sofia Carvalho,,,,Professora Sofia Carvalho,2026-07-24T21:43:55.075498
8884,Fw: Reuniao sem efeito,Prof. Ricardo Mendes,segunda de manha,2026-04-27T06:00:00/2026-04-27T12:00:00,remoto - zoom,Prof. Ricardo Mendes,2026-07-24T21:43:55.225543
3076,Fw: Tudo certo para a reuniao,Professora Sofia Carvalho,3.12,2026-02-10T03:12:00,presencial - gabinete 3.12,Professora Sofia Carvalho,2026-07-24T21:43:55.378632
8242,Re: Imprevisto - calendario de avaliacoes,Joao Pereira,,,remoto - zoom,calendario de avaliacoes,2026-07-24T21:43:55.525299
4237,Reuniao confirmada,Professora Ana Costa,sexta as 14h30,2026-02-06T14:30:00,presencial - sala B104,credibilidade dos dados recolhidos,2026-07-24T21:43:55.717342
1632,RE: Confirmado,Prof. Ricardo Mendes,3.12,2026-03-15T03:12:00,presencial - gabinete 3.12,Prof. Ricardo Mendes,2026-07-24T21:43:55.861152
6873,Re: Pedido de reuniao,Secretaria Academica,depois da aula,,presencial - secretaria,orientacao da dissertacao,2026-07-24T21:43:56.012732
2551,Re: Tudo certo para a reuniao,Joao Pereira,dia 18 as 9h30,2026-04-18T09:30:00,presencial - biblioteca,validacao de atas,2026-07-24T21:43:56.166856
6178,Fw: Confirmado,Gabinete de Estagios,dia 22 as 17h,2026-03-22T17:00:00,remoto - zoom,Gabinete de Estagios,2026-07-24T21:43:56.298844
5068,RE: Cancelamento de reuniao,Professora Ana Costa,sexta as 14h30,2026-02-13T14:30:00,remoto - google meet,planeamento de aulas,2026-07-24T21:43:56.443940
6064,Fw: Reuniao sem efeito,Coordenacao de Mestrado,,,presencial - sala B104,distribuicao de servico docente,2026-07-24T21:43:56.615005
5917,RE: Imprevisto - pedido de equivalencias,Carolina Silva,quinta as 16h,2026-03-12T16:00:00,remoto - zoom,pedido de equivalencias,2026-07-24T21:43:56.840539
4869,Re: Imprevisto - avaliacao continua,Joao Pereira,dia 18 as 9h30,2026-02-18T09:30:00,remoto - zoom,avaliacao continua,2026-07-24T21:43:57.006950
5061,Fw: Imprevisto - processo de estagio,Professor Luis Almeida,,,remoto - zoom,processo de estagio,2026-07-24T21:43:57.150702
9020,Fw: Tudo certo para a reuniao,Professora Ana Costa,,,presencial - sala de reunioes do departamento,Fw: Tudo certo para a reuniao,2026-07-24T21:43:57.298460
7088,Fw: Re: Marcacao de reuniao,Professor Luis Almeida,,,remoto - zoom,Professor Luis Almeida,2026-07-24T21:43:57.440292
9648,RE: Reuniao confirmada,Secretaria Academica,durante a manha,2026-05-18T06:00:00/2026-05-18T12:00:00,presencial - auditorio principal,calendario de avaliacoes,2026-07-24T21:43:57.585198
8642,Re: Cancelamento de reuniao,Secretaria Academica,,,remoto - zoom,analise dos resultados dos estudantes,2026-07-24T21:43:57.742220
8049,Disponibilidade para reuniao,Diretor do Curso,quinta as 16h,2026-03-12T16:00:00,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:43:57.886197
8691,Imprevisto - distribuicao de servico docente,Secretaria Academica,3.12,2026-05-24T03:12:00,presencial - gabinete 3.12,distribuicao de servico docente,2026-07-24T21:43:58.044506
3675,RE: Atualizacao de processo,Professora Sofia Carvalho,,,,submissao dos elementos de avaliacao,2026-07-24T21:43:58.192640
7184,Fw: Ponto de situacao,Carolina Silva,quinta as 16h,2026-04-09T16:00:00,remoto - teams,planeamento de aulas,2026-07-24T21:43:58.349749
1512,Entrega de relatorio,Prof. Ricardo Mendes,,,,Prof. Ricardo Mendes,2026-07-24T21:43:58.485277
4738,Remarcacao de reuniao,Ana Martins,segunda de manha,2026-02-09T06:00:00/2026-02-09T12:00:00,presencial - sala de reunioes do departamento,pedido de equivalencias,2026-07-24T21:43:58.648708
1156,Confirmacao - calendario de avaliacoes,Professora Ana Costa,amanha as 10h,2026-05-07T10:00:00,presencial - sala 2.3,calendario de avaliacoes,2026-07-24T21:43:58.783488
1788,Re: Marcacao de reuniao,Carolina Silva,quinta as 16h,2026-06-04T16:00:00,remoto - google meet,avaliacao continua,2026-07-24T21:43:58.961711
50,Fw: Tudo certo para a reuniao,Coordenacao de Mestrado,,,remoto - google meet,Coordenacao de Mestrado,2026-07-24T21:43:59.111684
600,RE: Imprevisto - avaliacao continua,Professora Ana Costa,,,remoto - zoom,avaliacao continua,2026-07-24T21:43:59.252563
826,RE: Confirmado,Coordenacao de Mestrado,terca as 11h,2026-04-21T11:00:00,remoto - zoom,Coordenacao de Mestrado,2026-07-24T21:43:59.379924
8116,Re: Indisponibilidade para a reuniao,Secretaria Academica,dia 22 as 17h,2026-05-22T17:00:00,remoto - zoom,Re: Indisponibilidade para a reuniao,2026-07-24T21:43:59.615047
6604,Fw: Pedido de esclarecimento,Gabinete de Estagios,,,,Gabinete de Estagios,2026-07-24T21:43:59.757543
5106,Re: Reuniao sobre submissao de artigo,Secretaria Academica,,,presencial - gabinete de orientacao,submissao de artigo,2026-07-24T21:43:59.918366
1977,Re: Confirmado,Professora Ana Costa,dia 18 as 9h30,2026-03-18T09:30:00,presencial - secretaria,revisao bibliografica,2026-07-24T21:44:00.078625
7357,RE: Tudo certo para a reuniao,Conselho Pedagogico,,,remoto - zoom,Conselho Pedagogico,2026-07-24T21:44:00.229532
9444,Fw: Envio de documentos,Professor Luis Almeida,,,,avaliacao continua,2026-07-24T21:44:00.377514
1240,Fw: Ponto de situacao,Professor Luis Almeida,amanha as 10h,2026-05-27T10:00:00,remoto - zoom,revisao do plano de trabalhos,2026-07-24T21:44:00.523146
998,RE: Aviso aos estudantes,Professora Sofia Carvalho,,,,RE: Aviso aos estudantes,2026-07-24T21:44:00.678853
9808,Ponto de situacao,Professor Luis Almeida,na proxima semana,2026-03-09T00:00:00/2026-03-15T23:59:59,presencial - secretaria,coordenacao da unidade curricular,2026-07-24T21:44:00.841229
5708,Re: Reuniao sobre preparacao da apresentacao,Secretaria Academica,antes do seminario,,presencial - auditorio principal,preparacao da apresentacao,2026-07-24T21:44:01.018563
9832,Re: Imprevisto - proposta de projeto,Secretaria Academica,,,presencial - biblioteca,proposta de projeto,2026-07-24T21:44:01.181309
4039,Fw: Tudo certo para a reuniao,Professora Ana Costa,,,remoto - zoom,Professora Ana Costa,2026-07-24T21:44:01.311047
8297,Fw: Reuniao confirmada,Rita Fernandes,,,presencial - sala B104,analise dos resultados dos estudantes,2026-07-24T21:44:01.450344
1862,Fw: Cancelamento de reuniao,Professora Ana Costa,antes do seminario,,presencial - auditorio principal,Professora Ana Costa,2026-07-24T21:44:01.606771
6101,RE: Indisponibilidade para a reuniao,Secretaria Academica,,,remoto - zoom,processo de estagio,2026-07-24T21:44:01.749047
5052,Re: Pedido de reuniao,Miguel Santos,depois de almoco,,remoto - zoom,proposta de projeto,2026-07-24T21:44:01.930423
8695,Cancelamento de reuniao,Professora Sofia Carvalho,depois de almoco,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:44:02.078062
2793,Re: Confirmacao - orientacao da dissertacao,Professor Luis Almeida,dia 22 as 17h,2026-04-22T17:00:00,remoto - zoom,orientacao da dissertacao,2026-07-24T21:44:02.236602
2047,Re: Reuniao confirmada,Mariana Lopes,quinta as 16h,2026-03-26T16:00:00,remoto - google meet,Mariana Lopes,2026-07-24T21:44:02.386871
8255,Re: Re: Marcacao de reuniao,Secretaria Academica,,,presencial - auditorio principal,Secretaria Academica,2026-07-24T21:44:02.526766
3777,RE: Agendamento - submissao de artigo,Professora Ana Costa,sexta as 14h30,2026-05-29T14:30:00,presencial - biblioteca,submissao de artigo,2026-07-24T21:44:02.764828
918,Fw: Cancelamento de reuniao,Professora Sofia Carvalho,,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:44:02.916268
8535,Re: Necessidade de remarcar,Miguel Santos,terca as 11h,2026-04-14T11:00:00,presencial - biblioteca,proposta de projeto,2026-07-24T21:44:03.077799
4884,Fw: Reuniao sem efeito,Carolina Silva,,,presencial - sala de reunioes do departamento,distribuicao de servico docente,2026-07-24T21:44:03.235830
3626,Tudo certo para a reuniao,Professora Ana Costa,depois da aula,,remoto - zoom,Professora Ana Costa,2026-07-24T21:44:03.374818
3121,Re: Pedido de reuniao,Professor Luis Almeida,quinta as 16h,2026-02-12T16:00:00,remoto - zoom,preparacao da defesa,2026-07-24T21:44:03.524547
8110,Disponibilidade para reuniao,Ana Martins,depois da aula,,presencial - sala 2.3,submissao de artigo,2026-07-24T21:44:03.672171
3544,RE: Cancelamento de reuniao,Professor Luis Almeida,na proxima semana,2026-06-01T00:00:00/2026-06-07T23:59:59,remoto - google meet,RE: Cancelamento de reuniao,2026-07-24T21:44:03.847125
6260,RE: Reuniao sobre planeamento de aulas,Ana Martins,amanha as 10h,2026-05-15T10:00:00,presencial - sala B104,planeamento de aulas,2026-07-24T21:44:04.006383
8985,Reuniao sobre horarios do semestre,Professora Sofia Carvalho,segunda de manha,2026-05-04T06:00:00/2026-05-04T12:00:00,remoto - zoom,horarios do semestre,2026-07-24T21:44:04.170172
2212,Re: Cancelamento de reuniao,Secretaria Academica,,,presencial - gabinete de orientacao,Secretaria Academica,2026-07-24T21:44:04.327571
9796,Re: Imprevisto - preparacao da defesa,Secretaria Academica,,,presencial - sala 2.3,preparacao da defesa,2026-07-24T21:44:04.474249
6956,Re: Disponibilidade para reuniao,Conselho Pedagogico,antes do seminario,,remoto - zoom,coordenacao da unidade curricular,2026-07-24T21:44:04.653025
7846,Re: Agendamento - preparacao da apresentacao,Professora Sofia Carvalho,sexta as 14h30,2026-02-13T14:30:00,presencial - gabinete da direcao,preparacao da apresentacao,2026-07-24T21:44:04.825674
4776,RE: Confirmado,Professora Ana Costa,,,presencial - gabinete de orientacao,Professora Ana Costa,2026-07-24T21:44:04.985495
872,RE: Entrega de relatorio,Carolina Silva,,,,sistema academico,2026-07-24T21:44:05.130227
4554,Reuniao sobre pedido de equivalencias,Conselho Pedagogico,durante a manha,2026-05-16T06:00:00/2026-05-16T12:00:00,presencial - sala 2.3,pedido de equivalencias,2026-07-24T21:44:05.283652
8296,Fw: Indisponibilidade para a reuniao,Secretaria Academica,,,remoto - zoom,relatorio de progresso,2026-07-24T21:44:05.447672
699,Re: Confirmado,Professor Luis Almeida,,,remoto - teams,Professor Luis Almeida,2026-07-24T21:44:05.592965
6166,RE: Pedido de reuniao,Professor Luis Almeida,antes do seminario,,presencial - sala de reunioes do departamento,coordenacao da unidade curricular,2026-07-24T21:44:05.743391
1918,Fw: Imprevisto - preparacao da apresentacao,Professora Ana Costa,durante a manha,2026-05-07T06:00:00/2026-05-07T12:00:00,presencial - biblioteca,preparacao da apresentacao,2026-07-24T21:44:05.897357
1567,Re: Confirmacao - avaliacao continua,Secretaria Academica,dia 22 as 17h,2026-04-22T17:00:00,remoto - zoom,avaliacao continua,2026-07-24T21:44:06.043208
4708,Re: Reuniao sem efeito,Secretaria Academica,depois da aula,,presencial - gabinete 3.12,Secretaria Academica,2026-07-24T21:44:06.187610
3116,Re: Marcacao de reuniao,Carolina Silva,ao final do dia,,presencial - secretaria,submissao de artigo,2026-07-24T21:44:06.332396
2484,Agendamento - revisao bibliografica,Diretor do Curso,terca as 11h,2026-03-03T11:00:00,remoto - zoom,revisao bibliografica,2026-07-24T21:44:06.490768
9685,Marcacao de reuniao,Secretaria Academica,ao final do dia,,presencial - gabinete 3.12,calendario de avaliacoes,2026-07-24T21:44:06.648569
3419,Fw: Reuniao sem efeito,Miguel Santos,quinta as 16h,2026-05-21T16:00:00,remoto - zoom,relatorio de progresso,2026-07-24T21:44:06.803295
7599,Reuniao confirmada,Prof. Ricardo Mendes,,,remoto - zoom,Prof. Ricardo Mendes,2026-07-24T21:44:06.941723
2821,Re: Remarcacao de reuniao,Rita Fernandes,segunda de manha,2026-05-18T06:00:00/2026-05-18T12:00:00,presencial - sala 2.3,proposta de projeto,2026-07-24T21:44:07.091671
9168,Re: Cancelamento de reuniao,Professora Sofia Carvalho,,,remoto - zoom,Professora Sofia Carvalho,2026-07-24T21:44:07.242091
5261,RE: Confirmado,Secretaria Academica,,,presencial - biblioteca,Secretaria Academica,2026-07-24T21:44:07.381438
2862,Disponibilidade para reuniao,Gabinete de Estagios,segunda de manha,2026-06-01T06:00:00/2026-06-01T12:00:00,remoto - teams,validacao de atas,2026-07-24T21:44:07.541589
2433,Fw: Cancelamento de reuniao,Mariana Lopes,dia 22 as 17h,2026-02-22T17:00:00,remoto - google meet,Mariana Lopes,2026-07-24T21:44:07.688784
3553,RE: Tudo certo para a reuniao,Secretaria Academica,,,presencial - gabinete 3.12,horarios do semestre,2026-07-24T21:44:07.833313
7095,Indisponibilidade para a reuniao,Professor Luis Almeida,na proxima semana,2026-04-27T00:00:00/2026-05-03T23:59:59,remoto - zoom,Professor Luis Almeida,2026-07-24T21:44:07.973934
3454,RE: Necessidade de remarcar,Professora Sofia Carvalho,depois de almoco,,presencial - sala de reunioes do departamento,acompanhamento pedagogico,2026-07-24T21:44:08.122562
412,Pedido de reuniao,Secretaria Academica,quarta a tarde,2026-05-06T12:00:00/2026-05-06T18:00:00,remoto - teams,orientacao da dissertacao,2026-07-24T21:44:08.273642
